-9.4518,-5.7181,10.548,11.939,-12.999,6.8768,-5.5488,-3.431,-2.3541,-19.981
-2.5169,-12.366,11.891,8.5137,-5.4176,2.5469,3.8874,1.141,-2.3968,-14.443
4.5667,-3.121,5.0729,9.2998,5.3579,10.561,1.0878,-6.8663,7.4173,-3.9689
21.305,-12.46,3.5987,2.1525,27.008,4.4985,18.772,0.24636,8.4472,10.861
3.2043,-5.3023,1.9759,9.795,4.2809,7.8106,1.0967,-5.3934,6.6815,-5.2326
-6.2407,-4.8904,8.6794,11.971,-10.321,9.502,-4.0581,-6.2695,2.272,-15.901
20.138,-13.794,5.8101,2.3238,25.822,2.1823,19.007,0.68995,7.7172,11.052
17.682,-12.492,3.2995,4.2637,22.383,3.8844,16.504,-0.60146,8.5058,7.2567
1.9927,-5.5175,5.6063,8.9483,3.4277,8.4805,2.2472,-4.2799,5.831,-8.1257
-1.4372,7.3806,-0.90542,16.884,-4.3021,21.63,-8.7818,-14.837,10.732,-10.222
3.2058,-2.2986,2.827,9.618,3.0311,13.009,1.6193,-7.8092,7.6186,-6.1172
-6.6786,-16.279,15.137,8.0949,-5.5799,-2.691,1.9548,3.5678,-4.8911,-16.178
9.9408,-4.7385,1.4987,6.8411,13.118,10.951,5.4944,-5.4044,7.8821,0.35855
-2.9346,-9.6165,11.546,8.9124,-5.6524,0.15484,1.0281,0.88161,-2.3979,-13.374
0.24798,-17.687,13.096,4.9651,1.6248,-4.5452,9.8526,5.5548,-2.3143,-9.2607
6.863,-12.139,5.8894,6.5955,9.5738,3.8972,8.7565,-1.1496,2.9735,-3.6541
-8.3343,-0.78474,7.4197,13.27,-10.554,10.992,-7.1111,-7.4698,2.9285,-16.995
-4.1877,-2.7581,5.5399,11.696,-5.5299,11.256,-2.4255,-6.9866,3.7854,-12.578
0.39095,0.5857,0.8426,10.674,2.3909,15.126,-1.9644,-11.694,9.3089,-3.2659
7.4421,5.4984,-3.5525,12.416,10.886,18.047,-1.506,-13.532,12.878,-0.23782
-1.7855,-8.038,6.7657,11.703,-2.689,8.1473,1.0779,-3.5226,1.9865,-9.0329
4.9453,-6.4066,4.2967,10.92,6.3635,7.5966,3.6418,-2.8311,5.7949,-4.2619
-18.077,10.647,0.65584,21.436,-26.434,25.373,-21.91,-18.82,5.8603,-26.284
1.8105,-4.9306,4.9934,10.879,1.6075,11.305,0.079197,-5.7034,6.565,-7.3228
16.245,-16.499,7.272,3.1718,20.337,0.28912,15.046,2.4671,4.743,5.0326
-9.1173,-6.8061,9.6076,12.895,-11.725,6.5581,-5.2263,-2.4805,-2.7127,-18.925
10.999,-14.921,5.9497,3.9793,14.571,1.1552,12.572,2.3129,3.4988,0.13495
8.7947,-6.3503,2.206,5.9747,12.43,8.8369,8.6529,-5.4543,7.7347,0.75291
3.2544,-8.5903,6.3435,8.8623,4.8397,7.4437,4.9974,-3.2835,4.7809,-5.5042
17.106,5.2368,-6.7694,8.3978,20.711,18.722,6.2953,-12.652,18.442,9.9343
-11.648,-1.2902,8.8919,13.341,-16.001,11.954,-8.8973,-6.9382,-0.34353,-21.48
-2.6362,-14.602,13.891,10.487,-5.4517,-0.50772,4.3437,4.6419,-2.2061,-13.484
-0.62935,-35.972,24.794,-0.27513,1.9106,-22.789,19.191,19.967,-13.737,-12.801
10.497,-1.4615,0.69703,9.4591,12.098,12.938,5.98,-9.474,10.34,1.7095
8.9539,-3.4513,1.3609,10.376,11.431,13.3,4.2529,-7.7201,10.276,1.3938
-0.84892,-3.8666,5.9693,10.35,-3.6332,9.6952,-2.7855,-6.8079,3.569,-10.822
12.046,-2.2262,1.121,10.028,10.64,14.896,3.3574,-8.7314,10.754,1.7964
6.176,-9.8584,7.0693,8.2716,6.5242,6.2678,7.7111,-1.1116,4.4859,-4.7358
7.2733,-10.663,5.9622,7.1379,8.8241,4.6511,9.5537,-1.4018,4.2595,-0.027619
2.7561,-5.0559,5.8708,10.578,-0.77965,8.6545,-0.15224,-4.9353,3.6973,-8.2686
4.667,-4.5804,2.9893,9.6677,5.3662,11.571,2.4395,-6.903,8.0014,-4.5399
16.258,-24.494,11.15,0.45689,24.077,-7.6384,23.562,9.1389,0.59168,4.9114
12.314,31.101,-21.111,20.538,8.6637,47.87,-17.147,-35.774,31.084,5.7427
6.4406,-35.942,22.307,-3.0029,12.918,-21.707,26.269,17.086,-10.906,-4.3604
-11.56,-26.811,22.476,6.0946,-11.514,-14.187,8.719,13.505,-13.368,-21.933
0.52836,-26.492,20.396,4.6885,3.5358,-12.171,14.203,12.906,-6.6685,-11.965
-15.875,-5.6688,11.576,14.681,-22.041,7.5051,-10.532,-5.4796,-2.1182,-27.835
-4.0331,-10.763,11.353,10.435,-4.6984,3.9107,0.20013,-3.9546,-0.49287,-11.315
0.44152,-8.1875,7.3376,10.119,-0.21225,5.474,3.1291,-2.0633,2.3286,-8.4071
4.97,-12.588,10.365,7.5615,5.1755,0.2512,9.2114,0.60003,1.8306,-6.4352
-2.1368,8.5794,-0.38051,17.452,-5.7068,19.592,-10.781,-17.565,11.416,-11.465
8.7342,-8.7713,7.5389,7.1971,12.388,6.7052,9.8849,-1.4054,4.4589,0.078342
2.3019,5.7588,-2.0033,14.19,-0.63794,23.043,-7.2577,-15.405,12.701,-6.7715
18.118,5.0841,-7.8625,10.617,21.873,21.231,5.0769,-13.381,18.383,9.6423
16.695,-3.8224,-0.41661,6.8658,22.509,12.456,11.719,-8.1534,12.462,9.3114
-6.3085,-22.249,16.997,7.2593,-5.4228,-9.5782,8.0587,8.4503,-8.2739,-17.476
-8.3933,-37.36,28.35,0.44052,-8.4018,-23.835,14.688,21.243,-18.813,-19.901
16.451,-9.6497,2.6292,5.1949,21.528,6.4146,15.536,-2.0819,9.1196,6.0149
-15.839,-19.762,21.367,10.996,-19.134,-7.7558,-0.77277,7.5011,-11.364,-27.539
4.5654,-11.081,8.4111,7.161,7.2698,5.4702,7.5885,-0.91857,5.3286,-3.68
-3.9284,-1.1986,4.1724,12.338,-4.9652,11.198,-4.5013,-8.2867,5.0523,-11.664
13.024,21.259,-13.617,15.789,12.827,34.653,-7.6171,-26.563,23.541,4.822
8.3188,-17.941,9.7005,4.2687,12.331,-1.8975,13.757,4.3242,1.0744,-0.983
0.070219,-13.366,11.658,8.0246,-0.98301,0.26112,5.0156,1.1324,-1.6568,-11.092
5.4,-8.2166,6.6522,9.2666,5.4018,9.0376,4.5832,-3.7971,7.0093,-5.4588
